"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Server RPC call started. 	InterfaceUuid: 	{00000134-0000-0000-c000-000000000046} 	OpNum: 	0x5 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","9155","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","dd0b1ee8-4e2c-4ebd-8c88-3f4cc2acb74a",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{00000134-0000-0000-c000-000000000046} 	OpNum: 	0x5 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","9114","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","8172","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","c03f7053-20ed-4b1b-97da-fe815e425ed4",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{7c857801-7381-11cf-884d-00aa004b2e24} 	OpNum: 	0x4 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","9092","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","8172","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","a1eb72b9-7dce-4ea7-b4fc-14c2c1a35e90",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{4f32adc8-6052-4a04-8701-293ccf2096f0} 	OpNum: 	0xE 	Protocol: 	LRPC 	Endpoint 	lsasspirpc 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","9068","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"584","752","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","9caf12c7-a08e-42f7-9cab-bf61cae4c975",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{4f32adc8-6052-4a04-8701-293ccf2096f0} 	OpNum: 	0xE 	Protocol: 	LRPC 	Endpoint 	lsasspirpc 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","9045","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"584","752","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","501a5497-e73d-4792-a909-89871faa4974",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{9556dc99-828c-11cf-a37e-00aa003240c7} 	OpNum: 	0x13 	Protocol: 	LRPC 	Endpoint 	OLEBB6012C7E3F1F9492EB953C49432 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","9034","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"2512","6548","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","6a105425-1850-448c-8258-a02f08d2e92e",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{423ec01e-2e35-11d2-b604-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","9006","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","7370399b-f277-4908-8c7c-6bb6d6000578",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{1c1c45ee-4395-11d2-b60b-00104b703efd} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","8966","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","483bbeae-6f71-4f96-bcf6-15169c9c9960",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{00000134-0000-0000-c000-000000000046} 	OpNum: 	0x5 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","8912","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","1457ae68-8c78-40ff-8b43-da721d211639",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{6b3fc272-bf37-4968-933a-6df9222a2607} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	OLEBB6012C7E3F1F9492EB953C49432 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","8901","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"2512","6548","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","4e093f70-301a-4f71-98a2-0a7bac24fddf",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{00000134-0000-0000-c000-000000000046} 	OpNum: 	0x3 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","8884","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","2a3cf9b0-5b17-4788-aabc-4399105ceb2f",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{9556dc99-828c-11cf-a37e-00aa003240c7} 	OpNum: 	0x12 	Protocol: 	LRPC 	Endpoint 	OLE1D66DF2E47C355AC517E8BD1AC9E 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","8856","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1244","1772","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:52 AM","8a0773bd-0c0f-46a0-9c71-bed7990e8a15",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
